SOLDDATE,TEMP,HUM,REGION_U
2022-01-20,-5.8,71.8,충청남도
2022-01-21,-2.9,63.0,충청남도
2022-01-22,0.4,64.8,충청남도
2022-01-23,1.7,64.1,충청남도
2022-01-24,4.1,63.6,충청남도
2022-01-25,2.5,86.9,충청남도
2022-01-26,0.9,71.9,충청남도
2022-01-27,-1.6,69.8,충청남도
2022-01-28,-1.7,61.9,충청남도
2022-01-29,-3.7,67.0,충청남도
2022-01-30,-2.9,60.5,충청남도
2022-01-31,-1.4,74.9,충청남도
2022-02-01,-0.8,81.9,충청남도
2022-02-02,-2.2,71.5,충청남도
2022-02-03,-3.5,67.5,충청남도
2022-02-04,-3.2,70.5,충청남도
2022-02-05,-3.7,59.5,충청남도
2022-02-06,-2.2,58.6,충청남도
2022-02-07,-2.9,60.4,충청남도
2022-02-08,-1.1,67.1,충청남도
2022-02-09,-0.4,70.4,충청남도
2022-02-10,0.2,68.8,충청남도
2022-02-11,0.9,68.1,충청남도
2022-02-12,2.5,68.6,충청남도
2022-02-13,3.5,61.5,충청남도
2022-02-14,1.6,72.1,충청남도
2022-02-15,-3.6,69.5,충청남도
2022-02-16,-5.0,59.1,충청남도
2022-02-17,-5.8,55.4,충청남도
2022-02-18,-2.0,50.4,충청남도
2022-02-19,-0.8,62.3,충청남도
2022-02-20,-3.5,51.1,충청남도
2022-02-21,-2.0,67.6,충청남도
2022-02-22,-2.8,48.9,충청남도
2022-02-23,-4.7,51.1,충청남도
2022-02-24,-2.7,61.6,충청남도
2022-02-25,1.0,85.5,충청남도
2022-02-26,4.6,82.9,충청남도
2022-02-27,3.1,65.6,충청남도
2022-02-28,4.9,58.8,충청남도
2022-03-01,4.4,77.1,충청남도
2022-03-02,1.4,73.9,충청남도
2022-03-03,3.3,79.3,충청남도
2022-03-04,6.8,75.8,충청남도
2022-03-05,2.6,42.1,충청남도
2022-03-06,1.1,44.4,충청남도
2022-03-07,1.0,63.0,충청남도
2022-03-08,3.2,73.1,충청남도
2022-03-09,5.9,76.4,충청남도
2022-03-10,5.7,70.9,충청남도
2022-03-11,10.7,69.4,충청남도
2022-03-12,11.4,85.0,충청남도
2022-03-13,10.5,97.1,충청남도
2022-03-14,7.3,95.5,충청남도
2022-03-15,5.2,82.9,충청남도
2022-03-16,7.6,72.0,충청남도
2022-03-17,8.2,77.5,충청남도
2022-03-18,7.3,73.5,충청남도
2022-03-19,3.9,87.1,충청남도
2022-03-20,3.7,76.1,충청남도
2022-03-21,3.7,62.5,충청남도
2022-03-22,5.0,65.6,충청남도
2022-03-23,4.8,70.0,충청남도
2022-03-24,7.0,72.9,충청남도
2022-03-25,12.2,70.5,충청남도
2022-03-26,9.8,83.0,충청남도
2022-03-27,5.9,65.6,충청남도
2022-03-28,5.3,54.4,충청남도
2022-03-29,7.7,66.9,충청남도
2022-03-30,8.8,90.9,충청남도
2022-03-31,8.5,81.1,충청남도
2022-04-01,7.5,64.0,충청남도
2022-04-02,4.8,68.1,충청남도
2022-04-03,6.5,63.6,충청남도
2022-04-04,7.5,56.6,충청남도
2022-04-05,7.1,56.6,충청남도
2022-04-06,10.0,62.8,충청남도
2022-04-07,9.3,63.3,충청남도
2022-04-08,10.5,64.0,충청남도
2022-04-09,15.6,51.4,충청남도
2022-04-10,16.7,56.4,충청남도
2022-04-11,17.8,74.9,충청남도
2022-04-12,16.1,88.6,충청남도
2022-04-13,11.0,94.6,충청남도
2022-04-14,10.0,82.9,충청남도
2022-04-15,10.7,64.5,충청남도
2022-04-16,11.3,59.5,충청남도
2022-04-17,10.5,75.3,충청남도
2022-04-18,12.3,64.8,충청남도
2022-04-19,12.0,70.6,충청남도
2022-04-20,12.4,65.9,충청남도
2022-04-21,12.5,62.9,충청남도
2022-04-22,13.5,85.4,충청남도
2022-04-23,15.1,72.5,충청남도
2022-04-24,16.5,83.9,충청남도
2022-04-25,19.0,79.4,충청남도
2022-04-26,17.8,78.1,충청남도
2022-01-01,-6.3,48.1,강원도
2022-01-02,-2.1,56.3,강원도
2022-01-03,-2.7,61.3,강원도
2022-01-04,-1.3,52.9,강원도
2022-01-05,-2.7,56.5,강원도
2022-01-06,-1.9,53.6,강원도
2022-01-07,-2.9,53.3,강원도
2022-01-08,-1.3,61.3,강원도
2022-01-09,1.8,73.1,강원도
2022-01-10,-0.4,73.9,강원도
2022-01-11,-4.7,52.8,강원도
2022-01-12,-7.1,49.4,강원도
2022-01-13,-6.0,45.6,강원도
2022-01-14,-6.7,49.8,강원도
2022-01-15,-2.5,54.8,강원도
2022-01-16,-0.4,53.6,강원도
2022-01-17,-4.8,52.8,강원도
2022-01-18,-6.2,54.3,강원도
2022-01-19,-5.4,71.1,강원도
2022-01-20,-5.2,68.1,강원도
2022-01-21,-3.9,61.4,강원도
2022-01-22,-0.6,59.9,강원도
2022-01-23,2.5,65.6,강원도
2022-01-24,3.5,56.1,강원도
2022-01-25,1.9,81.5,강원도
2022-01-26,2.1,64.4,강원도
2022-01-27,-0.2,55.5,강원도
2022-01-28,-1.9,51.6,강원도
2022-01-29,-2.9,45.8,강원도
2022-01-30,-3.7,48.1,강원도
2022-01-31,-2.4,52.3,강원도
2022-02-01,-1.1,72.0,강원도
2022-02-02,-1.9,49.9,강원도
2022-02-03,-2.7,48.4,강원도
2022-02-04,-4.5,47.1,강원도
2022-02-05,-5.8,42.3,강원도
2022-02-06,-3.8,46.5,강원도
2022-02-07,-2.9,46.8,강원도
2022-02-08,-1.6,48.3,강원도
2022-02-09,-0.5,44.1,강원도
2022-02-10,1.3,43.1,강원도
2022-02-11,1.4,50.1,강원도
2022-02-12,3.4,44.5,강원도
2022-02-13,3.7,50.8,강원도
2022-02-14,2.4,64.5,강원도
2022-02-15,-3.3,57.4,강원도
2022-02-16,-6.3,38.6,강원도
2022-02-17,-6.1,39.3,강원도
2022-02-18,-2.3,39.5,강원도
2022-02-19,-0.4,44.6,강원도
2022-02-20,-4.1,38.3,강원도
2022-02-21,-2.6,48.9,강원도
2022-02-22,-3.2,37.4,강원도
2022-02-23,-4.7,35.0,강원도
2022-02-24,-3.3,43.8,강원도
2022-02-25,2.0,59.5,강원도
2022-02-26,6.3,60.1,강원도
2022-02-27,4.4,46.3,강원도
2022-02-28,5.4,56.6,강원도
2022-03-01,4.7,77.9,강원도
2022-03-02,3.5,53.8,강원도
2022-03-03,6.3,48.4,강원도
2022-03-04,7.6,47.4,강원도
2022-03-05,3.5,33.0,강원도
2022-03-06,1.8,32.0,강원도
2022-03-07,2.7,40.6,강원도
2022-03-08,4.6,52.6,강원도
2022-03-09,6.3,51.9,강원도
2022-03-10,8.4,40.0,강원도
2022-03-11,9.2,53.4,강원도
2022-03-12,13.0,63.1,강원도
2022-03-13,12.9,91.0,강원도
2022-03-14,9.7,83.1,강원도
2022-03-15,7.7,69.0,강원도
2022-03-16,10.0,59.3,강원도
2022-03-17,10.2,59.8,강원도
2022-03-18,7.2,60.4,강원도
2022-03-19,3.4,86.0,강원도
2022-03-20,4.7,69.8,강원도
2022-03-21,4.8,56.8,강원도
2022-03-22,6.7,48.1,강원도
2022-03-23,5.6,53.8,강원도
2022-03-24,7.5,63.1,강원도
2022-03-25,11.2,66.5,강원도
2022-03-26,12.2,81.1,강원도
2022-03-27,8.3,53.1,강원도
2022-03-28,6.9,40.0,강원도
2022-03-29,8.9,47.9,강원도
2022-03-30,10.2,73.1,강원도
2022-03-31,10.3,71.0,강원도
2022-04-01,8.3,51.9,강원도
2022-04-02,8.1,42.8,강원도
2022-04-03,9.3,44.3,강원도
2022-04-04,10.1,41.8,강원도
2022-04-05,10.5,39.3,강원도
2022-04-06,12.6,37.5,강원도
2022-04-07,12.1,34.3,강원도
2022-04-08,12.3,38.4,강원도
2022-04-09,16.4,45.3,강원도
2022-04-10,18.0,42.1,강원도
2022-04-11,18.9,49.5,강원도
2022-04-12,20.4,56.0,강원도
2022-04-13,10.8,79.9,강원도
2022-04-14,9.6,68.8,강원도
2022-04-15,11.4,54.8,강원도
2022-04-16,11.9,44.5,강원도
2022-04-17,13.2,36.0,강원도
2022-04-18,14.9,36.6,강원도
2022-04-19,14.4,38.9,강원도
2022-04-20,15.2,39.1,강원도
2022-04-21,15.0,46.3,강원도
2022-04-22,16.6,61.0,강원도
2022-04-23,16.7,56.5,강원도
2022-04-24,18.1,53.3,강원도
2022-04-25,19.7,66.4,강원도
2022-04-26,18.9,72.3,강원도
